ID_Country,Country,Employee_Pay_ST,Track,Level_Cat,Level,Effective_Start_DT,Effective_Ending_DT,Termination_Reason,Birth_DT,Edad,Marital_CD,Marital_ST,Gender,SBR_AMT,SCR_AMT,Region,Office,Area,Division,Department_CD,Department,Billiability,Technology,Business_Unit,Std_Hrs_Week,Prime_Skills_CD,Prime_Skills,2020,2019,Months_Worked,Level_Cat,Proportional_Days,Days_Taken,Vacation_Ratio,Number_Unique_Projects,Number_Unique_Project_Type,Abscence_Projects,Administrative_Functions,Awaiting_Projects,Billable_Projects,Corporate_Funded_Projects,Cost_Centers,Indirect_Cost_Centers,Internal_Investment_Projects,Internal_Programs,Proposals,Proposals_General,Training_Programs,Increase_2018_2019,Increase_2019_2020,Bonus_2018,Bonus_2019,Course_Viewed,Logs_Course_Viewed,Logs_Global_Campus,Media_hora_curso,Estado,Total_number_received_Feedback,Performance_feedback_AVG,Performance_Level_CD,Performance_Level,Potential_Level_CD,Potential_Level,Track_Code,TotalNumberOfficeEmployees
8,AR,Active,DEVELO,2,Consultant,05/08/2017,1/29/2021,Still Active,04/01/1988,32,3,C,0,40,11,16,4,7,37,15,S76,100,1,54,40,13,Other,1,0,44,2,28.79452,20,69.45766069,13,5,65.6,4,62.4,600.5,0,0,0,0,0,0,0,9.6,0,52,0,0,1,3,21,2,Activo,0,91.78924766,2,Medium,0,No Employee info,3,627
8,AR,Active,MNGSER,3,Experienced Consultant,5/29/2017,1/29/2021,Still Active,24/02/1992,28,3,C,0,43,12,16,4,7,0,6,Other,100,1,0,40,13,Other,1,0,44,3,18.79452,10,53.20699864,8,4,69.6,7.2,0,651.55,0,0,0,0,0,0,0,1.6,0,50,0,0,0,0,0,0,Activo,0,91.78924766,0,High,0,No Employee info,4,627
8,AR,Active,SYINCO,5,Sr. Consultant,04/01/2020,1/29/2021,Still Active,27/07/1987,33,2,M,0,74,21,16,4,7,42,20,T60,100,1,55,40,20,SAP,1,0,9,5,26.3836,7,26.53163329,11,4,53.2,0,0,374.6,0,0,0,0,0,0,0,1.6,0,0,0,0,1,3,34,2,Activo,0,91.78924766,3,No Employee info,0,No Employee info,8,627
8,AR,Active,DEVELO,3,Experienced Consultant,06/01/2017,1/29/2021,Still Active,03/02/1988,32,3,C,1,50,14,16,4,7,36,11,S64,100,1,54,40,4,FUNCTIONAL ANALYST,1,0,43,3,47.589,21,44.12784467,10,4,79.2,4.8,0,639,0,0,0,0,0,0,0,0.8,0,52,0,0,1,2,10,2,Activo,3,93.67,3,No Employee info,0,No Employee info,3,627
8,AR,Active,SYINCO,5,Sr. Consultant,7/31/2017,1/29/2021,Still Active,15/09/1986,34,1,S,0,52,15,16,4,7,863,9,S51,100,1,53,40,13,Other,1,0,42,5,18.79452,10,53.20699864,9,3,92.8,2.4,0,584,0,0,0,0,0,0,0,0,0,33,0,0,0,17,17,0,Activo,2,94,2,Medium,0,No Employee info,8,627
8,AR,Active,DEVELO,1,Analyst,08/01/2017,1/29/2021,Still Active,11/02/1988,32,1,S,0,33,9,16,4,7,36,11,S64,100,1,54,40,7,JAVA,1,0,41,1,37.589,16,42.5656442,17,5,69.6,40.1,0,521.1,0,0,0,0,0,0,0,55.2,0,49,0,0,3,4,28,6,Activo,2,88,2,Medium,0,No Employee info,3,627
8,AR,Active,DEVELO,3,Experienced Consultant,08/07/2017,1/29/2021,Still Active,14/03/1981,39,2,M,1,46,13,16,4,7,37,15,S76,100,1,54,40,13,Other,1,0,41,3,28.79452,13,45.14747945,8,5,78.4,8,0,554.95,0,0,0,0,0,0,0,54.2,0,52,0,0,8,34,174,16,Activo,3,95.33,2,Medium,1,RISING TALENT,3,627
8,AR,Active,BUSMGT,6,Associate Director,8/30/2017,1/29/2021,Still Active,01/03/1964,56,2,M,0,184,53,16,4,9,0,6,Other,0,1,0,40,23,VERTICAL MANAGER,1,0,41,6,28.79452,13,45.14747945,1,1,16,0,0,0,0,0,0,0,0,0,0,0,52.7,40,52.7,82.8,2,3,61,4,Activo,0,91.78924766,3,No Employee info,0,No Employee info,1,627
8,AR,Active,DEVELO,3,Experienced Consultant,09/11/2017,1/29/2021,Still Active,29/08/1975,45,1,S,0,38,11,16,4,7,36,11,S64,100,1,54,40,4,FUNCTIONAL ANALYST,1,0,40,3,58.79452,15,25.51258178,11,3,107.2,2.4,0,570.4,0,0,0,0,0,0,0,0,0,33,0,0,4,8,125,8,Activo,0,91.78924766,2,Medium,0,No Employee info,3,627
8,AR,Active,DEVELO,3,Experienced Consultant,9/18/2017,1/29/2021,Still Active,20/11/1989,30,1,S,0,54,15,16,4,7,36,11,S64,100,1,54,40,4,FUNCTIONAL ANALYST,1,0,40,3,28.79452,20,69.45766069,11,4,61.6,3.2,0,570.9,0,0,0,0,0,0,0,36.4,0,68,0,0,1,4,33,2,Activo,8,94.38,0,High,0,No Employee info,3,627
8,AR,Active,DEVELO,3,Experienced Consultant,10/02/2017,1/29/2021,Still Active,25/12/1991,28,1,S,0,41,12,16,4,7,36,11,S64,100,1,54,40,7,JAVA,1,0,39,3,47.589,14,29.41856311,10,5,64.8,52,56,474.85,0,0,0,0,0,0,0,9.4,0,79,0,0,1,1,16,2,Activo,3,80.67,2,Medium,0,No Employee info,3,627
8,AR,Active,DEVELO,3,Experienced Consultant,10/02/2017,1/29/2021,Still Active,27/04/1992,28,1,S,0,42,12,16,4,7,36,11,S64,100,1,54,40,7,JAVA,1,0,39,3,37.589,20,53.20705526,6,4,60,14.4,0,530.05,0,0,0,0,0,0,0,31.2,0,59,0,0,1,2,37,2,Activo,4,80,0,High,0,No Employee info,3,627
8,AR,Active,DEVELO,3,Experienced Consultant,10/02/2017,1/29/2021,Still Active,16/06/1990,30,1,S,0,41,12,16,4,7,36,11,S64,100,1,54,40,7,JAVA,1,0,39,3,27.589,10,36.24633006,9,6,61.6,60.8,56,466.55,0,0,0,0,0,23.2,0,7.7,0,77,0,0,3,7,62,6,Activo,3,81.67,2,Medium,0,No Employee info,3,627
8,AR,Active,MNGSER,2,Consultant,10/09/2017,1/29/2021,Still Active,04/11/1994,26,1,S,0,30,9,16,4,7,0,6,Other,100,1,0,40,13,Other,1,0,39,2,58.79452,18,30.61509814,8,4,65.6,4,0,595.4,0,0,0,0,0,0,0,4,0,49,0,0,0,0,0,0,Activo,1,80,2,Medium,0,No Employee info,4,627
8,AR,Active,SYINCO,5,Sr. Consultant,10/09/2017,1/29/2021,Still Active,31/07/1987,33,1,S,0,54,15,16,4,7,863,9,S51,100,1,53,40,13,Other,1,0,39,5,27.589,21,76.11729312,7,3,58.4,1.6,0,578.4,0,0,0,0,0,0,0,0,0,33,0,0,0,0,10,0,Activo,0,91.78924766,2,Medium,0,No Employee info,8,627
8,AR,Active,DEVELO,5,Sr. Consultant,10/17/2017,1/29/2021,Still Active,28/10/1985,35,1,S,0,95,27,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,39,5,28.79452,15,52.09324552,10,5,64,9.6,8,566.3,0,0,0,0,0,52,0,0,0,50,0,0,1,2,30,2,Activo,0,91.78924766,0,High,2,TOP TALENT,3,627
8,AR,Active,DEVELO,2,Consultant,10/23/2017,1/29/2021,Still Active,28/03/1994,26,1,S,0,30,9,16,4,7,37,15,S76,100,1,54,40,13,Other,1,0,39,2,95.1781,36,37.82382712,8,5,65.6,2.4,4,550,0,0,0,0,0,0,0,19.2,0,41,0,0,3,5,28,6,Activo,8,80.75,3,No Employee info,0,No Employee info,3,627
8,AR,Active,SYINCO,3,Experienced Consultant,10/23/2017,1/29/2021,Still Active,29/06/1987,33,3,C,0,58,17,16,4,7,0,19,T57,100,1,62,40,19,SALESFORCE,1,0,39,3,18.79452,10,53.20699864,21,10,60,55.6,9.2,266.9,5.6,50.4,0,0,105.2,12,22.8,52.8,0,50,0,0,1,1,15,2,Activo,2,91,0,High,0,No Employee info,8,627
8,AR,Active,SYINCO,3,Experienced Consultant,10/23/2017,1/29/2021,Still Active,08/08/1991,29,1,S,0,45,13,16,4,7,0,19,T57,100,1,62,40,19,SALESFORCE,1,0,39,3,28.79452,12,41.67459642,18,9,60,30.4,5.2,275.1,0,52.6,0,0,132.4,1.6,33.2,52.8,0,51,0,0,2,4,34,4,Activo,1,86,2,Medium,1,RISING TALENT,8,627
8,AR,Active,DEVELO,2,Consultant,11/01/2017,1/29/2021,Still Active,10/04/1992,28,1,S,1,39,11,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,38,2,18.79452,10,53.20699864,9,4,51.2,3.2,0,532.18,0,0,0,0,0,0,0,52.8,0,60,0,0,4,33,260,8,Activo,3,94.33,3,No Employee info,0,No Employee info,3,627
8,AR,Active,DEVELO,2,Consultant,11/01/2017,1/29/2021,Still Active,24/02/1993,27,1,S,0,41,12,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,38,2,18.79452,10,53.20699864,7,4,57.2,3.2,0,540.6,0,0,0,0,0,0,0,49.6,0,50,0,0,3,6,45,6,Activo,1,94,0,High,0,No Employee info,3,627
8,AR,Active,DEVELO,2,Consultant,11/01/2017,1/29/2021,Still Active,03/04/1985,35,3,C,0,39,11,16,4,7,36,11,S64,100,1,54,40,7,JAVA,1,0,38,2,92.7671,23,24.79327261,12,5,66.4,12,8.8,502.4,0,0,0,0,0,0,0,43.2,0,52,0,0,0,0,0,0,Activo,0,91.78924766,2,Medium,1,RISING TALENT,3,627
8,AR,Active,DEVELO,2,Consultant,11/21/2017,1/29/2021,Still Active,02/10/1989,31,1,S,1,38,11,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,38,2,57.589,14,24.31019813,8,4,61.6,3.2,0,509.6,0,0,0,0,0,0,0,50.4,0,51,0,0,1,1,33,2,Activo,0,91.78924766,2,Medium,0,No Employee info,3,627
8,AR,Active,MNGSER,5,Sr. Consultant,12/26/2017,1/29/2021,Still Active,01/10/1973,47,2,M,0,78,22,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,37,5,18.79452,10,53.20699864,8,4,68.8,0,0,547.1,0,0,0,0,0,0,0.4,1.4,0,38,0,0,3.975264107,18.35995877,117.4011853,7.950528214,Activo,1,82,3,No Employee info,0,No Employee info,4,627
8,AR,Active,DEVELO,2,Consultant,01/02/2018,1/29/2021,Still Active,10/12/1990,29,1,S,0,38,11,16,4,7,37,15,S76,100,1,54,40,13,Other,1,0,36,2,72.7671,35,48.09865997,13,7,49.6,1.6,0,499.1,0,0,0,19.2,0,2,0,6.4,0,65,0,0,2,2,35,4,Activo,1,84,0,High,0,No Employee info,3,627
8,AR,Active,DEVELO,1,Analyst,01/02/2018,1/29/2021,Still Active,21/07/1992,28,3,C,1,29,8,16,4,7,37,15,S76,100,1,54,40,13,Other,1,0,36,1,28.79452,15,52.09324552,13,6,52.8,2.4,76.8,430.1,0,0,0,0,0,25.6,0,4,0,47,0,0,4,17,137,8,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,627
8,AR,Active,DEVELO,3,Experienced Consultant,01/02/2018,1/29/2021,Still Active,24/02/1996,24,1,S,1,43,12,16,4,7,37,15,S76,100,1,54,40,13,Other,1,0,36,3,48.79452,23,47.13644073,17,6,56.8,8.8,18.4,492.5,0,0,0,0,0,25.6,0,20.8,0,79,0,0,4,12,66,8,Activo,0,91.78924766,2,Medium,0,No Employee info,3,627
8,AR,Active,MNGSER,1,Analyst,01/08/2018,1/29/2021,Still Active,28/04/1997,23,1,S,0,28,8,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,36,1,28.79452,15,52.09324552,13,6,50.4,1.6,0.8,532,0,0,0,0,0,7.6,0,0,0,47,0,0,8,26,175,16,Activo,1,91,0,High,0,No Employee info,4,627
8,AR,Active,MNGSER,2,Consultant,1/15/2018,1/29/2021,Still Active,30/11/1993,26,1,S,0,40,11,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,36,2,28.79452,11,38.20171338,4,3,52,0,6.4,537.5,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,Activo,2,96,2,Medium,0,No Employee info,4,627
8,AR,Active,CONSUL,6,Manager / Master,1/16/2018,1/29/2021,Still Active,26/05/1970,50,2,M,1,86,24,16,4,7,0,6,Other,100,1,0,40,16,PMO,1,0,36,6,47.589,19,39.9251928,8,4,64,5.2,0,522.8,0,0,0,0,0,0,0,2,0,53,0,0,7,28,161,14,Activo,1,89,3,No Employee info,0,No Employee info,2,627
8,AR,Active,CONSUL,6,Manager / Master,1/22/2018,1/29/2021,Still Active,23/09/1987,33,1,S,1,86,24,16,4,7,28,4,H48,100,1,59,40,13,Other,1,0,36,6,53.9726,24,44.46700733,15,7,62.4,5.6,29.6,453.7,0,0,0,0,0,22.7,1.6,0.4,0,44,0,0,2,7,31,4,Activo,3,96.33,2,Medium,0,No Employee info,2,627
8,AR,Active,BUSMGT,6,Sr. Manager / SME,1/22/2018,1/29/2021,Still Active,07/02/1980,40,3,C,0,149,42,16,4,9,0,6,Other,0,1,0,40,23,VERTICAL MANAGER,1,0,36,6,47.589,30,63.0397781,1,1,20,0,0,0,0,0,0,0,0,0,0,0,36.44,46,36.44,82.8,1,1,16,2,Activo,0,91.78924766,0,High,0,No Employee info,1,627
8,AR,Active,DEVELO,2,Consultant,1/22/2018,1/29/2021,Still Active,29/05/1995,25,1,S,1,28,8,16,4,7,36,11,S64,100,1,54,40,13,Other,1,0,36,2,38.79452,12,30.93220383,18,6,89.6,36,61.6,372,0,0,0,0,0,28,0,42.2,0,41,0,0,2,12,59,4,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,627
8,AR,Active,MNGSER,3,Experienced Consultant,02/05/2018,1/29/2021,Still Active,01/10/1984,36,1,S,0,44,13,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,35,3,18.79452,10,53.20699864,8,5,47.2,1.6,4,515.2,0,0,0,0,0,8.4,0,0,0,35,0,0,4,13,82,8,Activo,1,91,2,Medium,0,No Employee info,4,627
8,AR,Active,SYINCO,3,Experienced Consultant,3/19/2018,1/29/2021,Still Active,12/01/1988,32,1,S,1,42,12,16,4,7,39,17,T25,100,1,55,40,20,SAP,1,0,34,3,63.9726,20,31.26338464,10,4,272.9,7.4,170.6,135.5,0,0,0,0,0,0,0,0,0,38,0,0,19,18.35995877,444,38,Activo,0,91.78924766,2,Medium,0,No Employee info,8,627
8,AR,Active,PROJCT,6,Manager / Master,3/19/2018,1/29/2021,Still Active,03/06/1965,55,2,M,1,126,36,16,4,7,832,4,H48,100,1,59,40,18,PROJECT MANAGER,1,0,34,6,37.589,20,53.20705526,19,5,48.8,40,52.8,372.8,0,0,0,0,0,0,0,35.2,0,30,0,0,4,17,106,8,Activo,6,97.5,2,Medium,0,No Employee info,5,627
8,AR,Active,SYINCO,3,Experienced Consultant,04/09/2018,1/29/2021,Still Active,15/04/1997,23,1,S,0,45,13,16,4,7,42,20,T60,100,1,55,40,20,SAP,1,0,33,3,107.9452,20,18.52791972,6,2,87.2,0,0,481.3,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,Activo,0,91.78924766,0,High,2,TOP TALENT,8,627
8,AR,Active,MNGSER,2,Consultant,05/02/2018,1/29/2021,Still Active,08/09/1992,28,1,S,0,31,9,16,4,7,36,11,S64,100,1,54,40,13,Other,1,0,32,2,27.589,15,54.36949509,6,4,37.6,0,0,476,0,0,0,0,0,29.6,0,4,0,76,0,0,2,8,45,4,Activo,1,87,3,No Employee info,0,No Employee info,4,627
8,AR,Active,MNGSER,5,Sr. Consultant,05/02/2018,1/29/2021,Still Active,09/12/1977,42,2,M,0,97,28,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,32,5,18.79452,10,53.20699864,34,8,47.2,11.4,4,401.9,0,0,0,33.2,0,5.1,3,25.2,0,53,0,0,1,1,7,2,Activo,12,97.33,3,No Employee info,0,No Employee info,4,627
8,AR,Active,BUSMGT,6,Sr. Manager / SME,05/02/2018,1/29/2021,Still Active,21/02/1974,46,2,M,0,163,47,16,4,7,35,7,S04,0,1,56,40,9,LINES OF SERVICES MANAGER,1,0,32,6,47.589,21,44.12784467,8,8,42.4,1.6,12,31.2,0,366,0,0,0,0.2,0.4,0.8,29.21,44,29.21,70.9,7,27,166,14,Activo,10,95.6,2,Medium,0,No Employee info,1,627
8,AR,Active,BUSMGT,6,Sr. Manager / SME,05/07/2018,1/29/2021,Still Active,18/08/1967,53,4,D,1,163,47,16,4,7,39,17,T25,100,1,55,40,20,SAP,1,0,32,6,48.79452,15,30.741157,26,7,64.8,177.8,25.6,245,0,0,0,0,0,11.15,16.95,2,32.5,36,32.5,86.7,18,18.35995877,117.4011853,36,Activo,4,93.75,2,Medium,0,No Employee info,1,627
8,AR,Active,DEVELO,2,Consultant,5/14/2018,1/29/2021,Still Active,06/08/1992,28,1,S,1,33,9,16,4,7,37,15,S76,100,1,54,40,13,Other,1,0,32,2,73.9726,14,18.92592663,10,4,53.6,80.8,0,444.7,0,0,0,0,0,0,0,32.8,0,53,0,0,0,0,11,0,Activo,0,91.78924766,2,Medium,0,No Employee info,3,627
8,AR,Active,DEVELO,6,Manager / Master,5/28/2018,1/29/2021,Still Active,11/04/1982,38,3,C,0,97,28,16,4,7,31,21,ZZ3,100,1,60,40,6,IT,1,0,32,6,72.7671,20,27.48494856,17,6,40,11.2,0,403.4,0,0,0,0,0,116.8,27.8,8,0,50,0,0,20,18.35995877,286,40,Activo,12,96.25,0,High,2,TOP TALENT,3,627
8,AR,Active,MNGSER,1,Analyst,5/28/2018,1/29/2021,Still Active,17/06/1994,26,1,S,0,32,9,16,4,7,0,6,Other,100,1,0,40,13,Other,1,0,32,1,36.3836,24,65.96378588,6,4,51.2,3.2,0,462.4,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,Activo,1,90,2,Medium,0,No Employee info,4,627
8,AR,Active,DEVELO,2,Consultant,06/04/2018,1/29/2021,Still Active,28/12/1995,24,1,S,0,41,12,16,4,7,37,15,S76,100,1,54,40,13,Other,1,0,31,2,106.3836,22,20.67987923,9,4,44.8,2.4,0,457.4,0,0,0,0,0,0,0,4.2,0,60,0,0,1,1,14,2,Activo,7,87.86,0,High,2,TOP TALENT,3,627
8,AR,Active,MNGSER,2,Consultant,6/18/2018,1/29/2021,Still Active,19/06/1995,25,1,S,1,29,8,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,31,2,78.79452,20,25.38247584,5,4,80.8,4,10.4,412.4,0,0,0,0,0,0,0,0,0,54,0,0,8,12,90,16,Activo,0,91.78924766,2,Medium,0,No Employee info,4,627
8,AR,Active,MNGSER,3,Experienced Consultant,07/02/2018,1/29/2021,Still Active,28/02/1991,29,1,S,1,60,17,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,30,3,38.79452,14,36.08757113,2,2,49.6,0,0,444,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,Activo,1,95,2,Medium,0,No Employee info,4,627
8,AR,Active,DEVELO,3,Experienced Consultant,07/04/2018,1/29/2021,Still Active,06/08/1991,29,1,S,0,52,15,16,4,7,37,15,S76,100,1,54,40,13,Other,1,0,30,3,58.79452,15,25.51258178,9,4,42.4,3.2,0,446.6,0,0,0,0,0,0,0,2.6,0,62,0,0,0,0,0,0,Activo,3,93,0,High,2,TOP TALENT,3,627
8,AR,Active,MNGSER,1,Analyst,07/10/2018,1/29/2021,Still Active,15/07/1985,35,1,S,0,34,10,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,30,1,18.79452,10,53.20699864,5,2,13.6,0,0,99.2,0,0,0,0,0,0,0,0,0,52,0,0,1,2,15,2,Activo,6,93.33,2,Medium,0,No Employee info,4,627
8,AR,Active,DEVELO,2,Consultant,7/16/2018,1/29/2021,Still Active,18/01/1996,24,1,S,0,43,12,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,30,2,18.79452,10,53.20699864,9,6,44,9.8,25.1,404.8,0,0,0,0,0,79.2,0,2.6,0,91,0,0,5,20,136,10,Activo,4,83.5,3,No Employee info,0,No Employee info,3,627
8,AR,Active,MNGSER,1,Analyst,08/01/2018,1/29/2021,Still Active,06/10/1985,35,1,S,0,43,12,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,29,1,57.589,10,17.36442723,5,4,39.2,0.8,4,436.856,0,0,0,0,0,0,0,0,0,47,0,0,1,1,13,2,Activo,1,100,0,High,2,TOP TALENT,4,627
8,AR,Active,DEVELO,2,Consultant,08/06/2018,1/29/2021,Still Active,21/10/1994,26,1,S,0,39,11,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,29,2,37.589,20,53.20705526,10,5,44,2.6,31.2,395.8,0,0,0,0,0,14.4,0,0,0,63,0,0,7,22,344,14,Activo,4,75.25,3,No Employee info,0,No Employee info,3,627
8,AR,Active,DEVELO,2,Consultant,08/06/2018,1/29/2021,Still Active,29/11/1990,29,1,S,0,37,11,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,29,2,18.79452,10,53.20699864,8,5,47.2,2.7,19.2,411.2,0,0,0,0,0,10.4,0,0,0,64,0,0,1,1,22,2,Activo,7,75.71,3,No Employee info,0,No Employee info,3,627
8,AR,Active,DEVELO,5,Sr. Consultant,8/13/2018,1/29/2021,Still Active,13/03/1966,54,2,M,0,64,18,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,29,5,28.79452,17,59.03901159,14,6,35.2,0.8,58,334.4,0,0,0,0,0,0,16.8,18.8,0,41,0,0,2,2,51,4,Activo,0,91.78924766,2,Medium,0,No Employee info,3,627
8,AR,Active,DEVELO,2,Consultant,8/13/2018,1/29/2021,Still Active,07/01/1993,27,1,S,1,35,10,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,29,2,63.9726,14,21.88436925,11,5,44,1.6,50.4,377.3,0,0,0,0,0,0,0,0.8,0,51,0,0,4,37,221,8,Activo,6,91.33,2,Medium,0,No Employee info,3,627
8,AR,Active,DEVELO,2,Consultant,8/13/2018,1/29/2021,Still Active,14/04/1992,28,1,S,1,36,10,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,29,2,58.79452,30,51.02516357,10,5,38.4,0,51.2,372,0,0,0,0,0,29.6,0,8.8,0,51,0,0,0,0,3,0,Activo,6,94.17,0,High,0,No Employee info,3,627
8,AR,Active,DEVELO,6,Manager / Master,8/13/2018,1/29/2021,Still Active,21/03/1979,41,2,M,0,100,29,16,4,7,36,11,S64,100,1,54,40,13,Other,1,0,29,6,47.589,20,42.02651873,9,6,56,5.6,48.8,319.2,0,0,0,30.4,0,0,0,6.4,0,45,0,0,4,5,67,8,Activo,0,91.78924766,2,Medium,0,No Employee info,3,627
8,AR,Active,DEVELO,3,Experienced Consultant,8/21/2018,1/29/2021,Still Active,20/12/1983,36,3,C,0,63,18,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,29,3,37.589,15,39.90529144,10,4,44,4,16.8,417.1,0,0,0,0,0,0,0,0,0,53,0,0,10,18.35995877,426,20,Activo,1,100,0,High,0,No Employee info,3,627
8,AR,Active,DEVELO,2,Consultant,09/10/2018,1/29/2021,Still Active,22/08/1989,31,1,S,0,43,12,16,4,7,36,15,S76,100,1,54,40,4,FUNCTIONAL ANALYST,1,0,28,2,36.3836,14,38.4788751,10,4,41.6,3.2,0,415.5,0,0,0,0,0,0,0,0,0,62,0,0,9,42,239,18,Activo,1,86,0,High,2,TOP TALENT,3,627
8,AR,Active,MNGSER,2,Consultant,9/24/2018,1/29/2021,Still Active,06/08/1992,28,1,S,0,39,11,16,4,7,0,6,Other,100,1,0,40,13,Other,1,0,28,2,27.589,27.589,100,7,4,50.4,4,0,401.95,0,0,0,0,0,0,0,4,0,45,0,0,0,0,0,0,Activo,0,91.78924766,1,Low,0,No Employee info,4,627
8,AR,Active,DEVELO,2,Consultant,9/24/2018,1/29/2021,Still Active,15/07/1992,28,1,S,0,36,10,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,28,2,47.589,13,27.31723718,7,4,56.8,3.2,0,333,0,0,0,0,0,0,0,55.2,0,80,0,0,1,2,35,2,Activo,5,92.4,2,Medium,0,No Employee info,3,627
8,AR,Active,DEVELO,2,Consultant,9/24/2018,1/29/2021,Still Active,18/12/1992,27,1,S,1,39,11,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,28,2,63.9726,17,26.57387694,6,3,43.2,34.4,0,375.6,0,0,0,0,0,0,0,0,0,57,0,0,14,18.35995877,117.4011853,28,Activo,2,100,2,Medium,1,RISING TALENT,3,627
8,AR,Active,DEVELO,2,Consultant,10/01/2018,1/29/2021,Still Active,06/03/1990,30,1,S,0,32,9,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,27,2,65.1781,14,21.47960741,5,3,32.8,3.2,0,396.3,0,0,0,0,0,0,0,0,0,68,0,0,15,21,142,30,Activo,3,90.33,0,High,0,No Employee info,3,627
8,AR,Active,DEVELO,3,Experienced Consultant,10/08/2018,1/29/2021,Still Active,31/07/1986,34,1,S,1,58,17,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,27,3,56.3836,17,30.15061117,12,5,45.6,4.8,4.8,352,0,0,0,0,0,46.4,0,0,0,47,0,0,2,9,46,4,Activo,0,91.78924766,1,Low,0,No Employee info,3,627
8,AR,Active,DEVELO,5,Sr. Consultant,10/08/2018,1/29/2021,Still Active,04/06/1979,41,2,M,0,94,27,16,4,7,36,11,S64,100,1,54,40,0,.NET DEVELOPER,1,0,27,5,66.3836,21,31.63431932,11,4,49.6,5.6,0,390,0,0,0,0,0,0,0,0.4,0,53,0,0,35,18.35995877,117.4011853,7.950528214,Activo,1,100,0,High,0,No Employee info,3,627
8,AR,Active,CONSUL,3,Experienced Consultant,11/01/2018,1/29/2021,Still Active,12/10/1993,27,1,S,0,51,14,16,4,9,0,6,Other,0,1,0,40,13,Other,1,0,26,3,27.589,10,36.24633006,1,1,13.6,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,18.35995877,75,0,Activo,4,81.75,3,No Employee info,0,No Employee info,2,627
8,AR,Active,MNGSER,2,Consultant,11/01/2018,1/29/2021,Still Active,10/09/1979,41,1,S,0,40,11,16,4,7,35,7,S04,100,1,56,40,20,SAP,1,0,26,2,27.589,10,36.24633006,3,3,37.6,0,0,391.6,0,0,0,0,0,0,0,0.4,0,38,0,0,3,6,65,6,Activo,2,98,3,No Employee info,0,No Employee info,4,627
8,AR,Active,DEVELO,5,Sr. Consultant,11/05/2018,1/29/2021,Still Active,17/11/1981,39,1,S,1,73,21,16,4,7,36,11,S64,100,1,54,40,4,FUNCTIONAL ANALYST,1,0,26,5,58.79452,11,18.70922664,7,4,38.4,0,9.6,381.6,0,0,0,0,0,0,0,0,0,53,0,0,3,31,151,6,Activo,0,91.78924766,3,No Employee info,0,No Employee info,3,627
8,AR,Active,DEVELO,5,Sr. Consultant,11/26/2018,1/29/2021,Still Active,09/06/1971,49,2,M,0,50,14,16,4,7,36,11,S64,100,1,54,40,4,FUNCTIONAL ANALYST,1,0,26,5,27.589,10,36.24633006,7,4,41.6,0.8,23.2,352.5,0,0,0,0,0,0,0,0,0,37,0,0,2,8,34,4,Activo,1,85,2,Medium,0,No Employee info,3,627
8,AR,Active,SYINCO,2,Consultant,12/03/2018,1/29/2021,Still Active,12/02/1996,24,1,S,0,35,10,16,4,7,41,19,T57,100,1,62,40,19,SALESFORCE,1,0,25,2,27.589,11,39.87096306,7,6,34.4,14.4,0,77.6,270,0,0,0.9,0,0,0,12,0,55,0,0,1,1,6,2,Activo,0,91.78924766,2,Medium,1,RISING TALENT,8,627
